emg,grf,knee,ankle
5.4037143,-5.989562602,2.800847,11.144629
5.2516993,-5.347639641,2.783664,11.168774
5.156540305,-4.703741045,2.767014,11.192649
5.13619184,-4.058250148,2.750915,11.216267
4.908169341,-3.411541585,2.735386,11.239643
4.87285877,-2.763896073,2.720447,11.262793
4.771116447,-2.115536953,2.706117,11.285729
4.659199892,-1.466687594,2.692416,11.30847
4.593965109,-0.817645374,2.679364,11.33103
4.581995424,-0.168838062,2.66698,11.353426
4.581995424,0.479293301,2.655283,11.375675
4.58139694,1.126305197,2.644295,11.397797
4.580798455,1.771740048,2.634033,11.419806
4.578404518,2.415135323,2.624518,11.441723
4.564639381,3.056027303,2.615769,11.463565
4.5448894,3.693922815,2.607806,11.485351
4.5335182,4.328297892,2.600646,11.507099
4.520351546,4.958627119,2.594309,11.52883
4.531124263,5.584390999,2.588812,11.550559
4.540700011,6.205088579,2.584174,11.572305
4.547283337,6.820222533,2.580412,11.594089
4.54907879,7.42929294,2.577544,11.615929
4.547881822,8.031771141,2.575586,11.637841
4.550275759,8.627110597,2.574555,11.659848
4.555662117,9.214765116,2.574466,11.681965
4.559851507,9.79424526,2.575335,11.704213
4.531722747,10.36516344,2.577176,11.726607
4.528730326,10.92714269,2.580004,11.749168
4.544290916,11.47979026,2.583832,11.771914
4.555063633,12.02262205,2.588671,11.794862
4.556859085,12.5551211,2.594536,11.818028
4.552669696,13.07677525,2.601438,11.841433
4.551472727,13.58719662,2.609385,11.86509
4.549677274,14.08612957,2.618389,11.889019
4.556260601,14.57332485,2.62846,11.913236
4.552071211,15.04854331,2.639604,11.937757
4.538904558,15.51157798,2.651829,11.962599
4.535313652,15.9622283,2.665143,11.987778
4.525737904,16.40030137,2.67955,12.013308
4.52932881,16.82569076,2.695055,12.039207
4.47726068,17.23834489,2.711661,12.065488
4.333025976,17.63821372,2.729373,12.092169
4.151086763,18.02531621,2.748191,12.119261
4.10979135,18.39979747,2.768116,12.146781
3.853640091,18.76181604,2.789149,12.174741
3.801571961,19.11152969,2.811289,12.203154
3.797382571,19.44909143,2.834532,12.232035
3.77464017,19.77465256,2.858879,12.261395
3.771049264,20.08836548,2.884323,12.291247
3.771647748,20.39041235,2.910861,12.321603
3.768655327,20.68100753,2.938485,12.352472
3.692647827,20.96036698,2.967194,12.38387
3.691450859,21.22873021,2.996974,12.415802
3.6860645,21.48641347,3.027821,12.448278
3.669306941,21.73374864,3.059725,12.481311
3.657935741,21.97105967,3.092677,12.514907
3.520284363,22.19857809,3.126665,12.549073
3.398193576,22.41647581,3.16168,12.583821
3.392208733,22.62492425,3.197708,12.619154
3.408966292,22.82414704,3.23474,12.65508
3.397595092,23.01446508,3.27276,12.691603
3.425723851,23.1962099,3.311755,12.72873
3.441284442,23.3697139,3.351713,12.766466
3.464625328,23.53531498,3.392617,12.804814
3.559784324,23.69335308,3.434456,12.843781
3.551405544,23.84416898,3.477211,12.883365
3.559784324,23.9881265,3.520869,12.92357
3.701026607,24.1256149,3.565412,12.964399
3.735140209,24.25702472,3.610828,13.005856
3.74651141,24.38270454,3.657097,13.047935
3.77045078,24.50286309,3.704205,13.090639
3.779428044,24.61768006,3.752135,13.133971
3.805761351,24.72734375,3.800871,13.177926
3.839276469,24.83214556,3.850395,13.222506
3.841071921,24.93244463,3.900692,13.267705
3.872791587,25.0286005,3.951744,13.313523
3.844064343,25.12088717,4.003536,13.359956
3.821321941,25.20941629,4.056049,13.407001
3.847056764,25.29428138,4.109267,13.454655
3.845261311,25.37557906,4.163174,13.502908
3.859026449,25.45342487,4.217755,13.551761
3.83389011,25.52794161,4.27299,13.601204
3.744117473,25.59925055,4.328865,13.651235
3.651950898,25.66743006,4.385362,13.701841
3.56636765,25.73251028,4.442466,13.75302
3.422132946,25.7945188,4.500162,13.804766
3.410761745,25.85348012,4.55843,13.857064
3.525072237,25.90940823,4.617257,13.90991
3.573549461,25.96231489,4.676625,13.963294
3.596890347,26.01220786,4.736521,14.017207
3.605867611,26.05904588,4.796926,14.071638
3.627413044,26.10275492,4.857825,14.126577
3.62681456,26.14326,4.919203,14.182014
3.634594855,26.18044554,4.981048,14.237941
4.051738378,26.21411744,5.043338,14.294341
4.195374598,26.24407261,5.106062,14.351206
4.20973822,26.2701193,5.169205,14.408525
4.233079106,26.29213698,5.232752,14.466283
4.241457885,26.31003284,5.296686,14.524469
4.247442728,26.32371307,5.360994,14.583073
4.25761696,26.33305358,5.42566,14.642078
4.263003318,26.33789562,5.490672,14.701477
4.264798771,26.33807857,5.556012,14.761251
4.288738141,26.33347268,5.621667,14.82139
4.32943507,26.32405525,5.687624,14.881881
4.330033554,26.30982682,5.75387,14.942711
4.351578987,26.29078399,5.820387,15.003863
4.371927452,26.2668744,5.887163,15.065329
4.440753141,26.23801231,5.954184,15.12709
4.477859164,26.2041121,6.021436,15.189135
4.477859164,26.16518445,6.088907,15.251452
4.474866743,26.12142972,6.15658,15.314024
4.575412097,26.07307043,6.224442,15.376838
4.610124184,26.02033669,6.292482,15.439881
4.64064688,25.96350752,6.360686,15.50314
4.665184735,25.90288132,6.429038,15.566599
4.669972609,25.8387583,6.497526,15.630244
4.736404361,25.7714927,6.566137,15.694063
4.789070975,25.70150158,6.634861,15.758042
4.794457333,25.62920556,6.703679,15.822164
4.94048749,25.55505723,6.772581,15.886415
4.969813218,25.47962235,6.841555,15.950784
4.975798061,25.40349172,6.910588,16.015257
4.962032923,25.32725853,6.979666,16.079815
4.99255562,25.25154633,7.048778,16.144449
5.086517647,25.1769998,7.117911,16.209143
5.09250249,25.10426424,7.187055,16.273878
5.129608513,25.03401649,7.256196,16.338648
5.160729694,24.96699658,7.325323,16.403433
5.161328179,24.90395213,7.394425,16.46822
5.360623434,24.84563323,7.463492,16.532995
5.421070343,24.79280634,7.532515,16.597744
5.462365757,24.74624451,7.601479,16.662453
5.486305127,24.7067214,7.670377,16.727102
5.486305127,24.67502836,7.739199,16.791683
5.495282391,24.65197777,7.807939,16.85618
5.497676328,24.63838321,7.876582,16.920574
5.506653591,24.63506885,7.945126,16.984856
5.525206603,24.64289708,8.013561,17.049006
5.522812666,24.66273895,8.081882,17.113016
5.52760054,24.69546441,8.150082,17.176867
5.550342942,24.74192931,8.218154,17.240543
5.605403493,24.80297947,8.286093,17.304033
5.632933768,24.87946039,8.353899,17.367321
5.617373178,24.9721938,8.421563,17.430389
5.610191367,25.08195297,8.489084,17.493229
5.611388335,25.20950522,8.556461,17.55582
5.632335284,25.35560347,8.623693,17.618153
5.662259496,25.52090383,8.690779,17.68021
5.660464044,25.70602256,8.757717,17.741978
5.659267075,25.91157512,8.824512,17.803446
5.649092843,26.13815454,8.891164,17.864592
5.629941347,26.38632691,8.957678,17.925409
5.629342863,26.65665667,9.024054,17.98588
5.634130737,26.94966233,9.090298,18.045994
5.687994319,27.26569294,9.156419,18.105738
5.690388256,27.60505854,9.222417,18.165094
5.689191288,27.96805781,9.288301,18.224051
5.730486701,28.35483592,9.354083,18.2826
5.775971504,28.76542762,9.419768,18.340721
5.761607882,29.19986529,9.485367,18.398407
5.758615461,29.65818672,9.55089,18.455643
5.81487298,30.14044095,9.616351,18.512423
5.812479043,30.6466784,9.681757,18.568727
5.79931239,31.17692308,9.747122,18.624548
5.780160894,31.73101739,9.812462,18.679873
5.746645776,32.30872748,9.877788,18.734694
5.750236681,32.90981792,9.943117,18.788994
5.81487298,33.53400848,10.008466,18.842766
5.732282154,34.18096393,10.073849,18.896004
5.723903374,34.85034567,10.13928,18.94869
5.728092764,35.54180939,10.204786,19.00082
5.728092764,36.25498927,10.270376,19.052382
5.770585146,36.98951441,10.33607,19.103363
5.753229103,37.74500863,10.401889,19.153759
5.7191155,38.52102233,10.467852,19.203556
5.722706406,39.31705213,10.533979,19.25275
5.701160973,40.13259336,10.600292,19.301329
5.702357941,40.96712806,10.66681,19.349279
5.69517613,41.82011006,10.73356,19.396605
5.681410993,42.69098959,10.800553,19.443285
5.671835244,43.57921207,10.86782,19.489317
5.67542615,44.48418922,10.93538,19.534687
5.658668591,45.40531835,11.003256,19.579388
5.662857981,46.34199684,11.071473,19.623413
5.680214024,47.29362725,11.140054,19.66675
5.684403414,48.25961861,11.209021,19.709393
5.665251918,49.23938035,11.278402,19.751333
5.666448886,50.23228011,11.348217,19.792555
5.592236839,51.23752516,11.41849,19.83305
5.532986898,52.25428423,11.489248,19.872808
5.513236918,53.28172966,11.560515,19.911823
5.504858139,54.31908464,11.632318,19.950075
5.490494517,55.36561033,11.704679,19.987556
5.483312706,56.42056876,11.777625,20.024252
5.478524831,57.48321906,11.851182,20.060152
5.188858454,58.55281403,11.925381,20.095243
5.066767667,59.62860565,12.000239,20.129507
5.061381309,60.70984121,12.075786,20.16293
5.035646486,61.7957344,12.15205,20.195498
5.04462375,62.88548426,12.229056,20.22719
5.041631328,63.97828949,12.306835,20.25799
5.032654065,65.07333922,12.385411,20.28788
5.029063159,66.16981042,12.464813,20.316843
5.029063159,67.26687925,12.545074,20.344856
5.009911663,68.36372558,12.626214,20.371895
4.970411703,69.45954378,12.708265,20.39794
4.987169262,70.55353175,12.791261,20.422964
4.966222313,71.64488505,12.875228,20.446947
4.956646565,72.73276443,12.960198,20.469862
4.930313258,73.8163043,13.046204,20.49168
4.897396624,74.89463836,13.133276,20.512375
4.908169341,75.96689749,13.221448,20.531916
4.897396624,77.03220634,13.310756,20.550274
4.814207313,78.08968872,13.401226,20.567417
4.79266188,79.13847739,13.492898,20.583309
4.774707353,80.17777072,13.585807,20.597919
4.752563435,81.20679624,13.679989,20.611214
4.75316192,82.22477989,13.775482,20.62315
4.697502884,83.23088087,13.872324,20.633694
4.649624144,84.22417199,13.970553,20.642805
4.647230207,85.2037203,14.070216,20.650444
4.483844007,86.16860101,14.171343,20.656569
4.430578908,87.11792176,14.27398,20.661135
4.415616802,88.05079836,14.378171,20.664099
4.412025897,88.96634537,14.48396,20.665413
4.380306231,89.86365891,14.59139,20.665037
4.265995739,90.74182082,14.700507,20.662916
4.247442728,91.59991256,14.81136,20.659004
4.197170051,92.43700603,14.924001,20.653254
4.157071606,93.25215166,15.038467,20.645607
4.159465543,94.04439696,15.154815,20.636019
3.896132472,94.81280376,15.273093,20.624432
3.784215918,95.55654096,15.393354,20.61079
3.723769008,96.27482607,15.515652,20.595039
3.689655406,96.96687519,15.640037,20.577126
3.702822059,97.63183989,15.766564,20.55699
3.691450859,98.26878667,15.895289,20.534573
3.679481174,98.87677621,16.026274,20.509819
3.675291784,99.45490398,16.159561,20.48267
3.64656454,100.0024075,16.295212,20.45306
3.653147867,100.5185603,16.433287,20.420937
3.629806981,101.0026292,16.573843,20.386234
3.571754009,101.4537712,16.716938,20.348892
3.475398044,101.871057,16.862633,20.308849
3.438292021,102.2535557,17.010981,20.266045
3.439488989,102.6004366,17.162052,20.220413
3.443678379,102.9110988,17.315893,20.1719
3.481382887,103.1849736,17.472565,20.12044
3.452655643,103.4214804,17.632128,20.065973
3.399989029,103.6199487,17.794641,20.00844
3.396996607,103.7796667,17.960163,19.947773
3.396398123,103.8999253,18.128752,19.883923
3.395799639,103.9801513,18.300461,19.816824
3.404178418,104.019953,18.475361,19.746414
3.40717084,104.0189518,18.653486,19.672649
3.428117788,103.9767743,18.834898,19.595469
3.332360308,103.8930702,19.019655,19.514812
3.322186076,103.7674949,19.207808,19.43063
3.321587592,103.5997126,19.399406,19.342873
3.247974029,103.389528,19.5945,19.251492
3.160595328,103.1368578,19.793137,19.156433
3.173761982,102.8416219,19.995363,19.057659
3.178549856,102.5037766,20.201235,18.95512
3.076209049,102.1233625,20.410772,18.84878
3.039103025,101.7004321,20.624033,18.738598
3.007981844,101.2350529,20.841045,18.624546
3.004390939,100.7274073,21.061852,18.506582
2.958906136,100.1777319,21.286488,18.38468
2.949928872,99.58626453,21.514982,18.258818
2.762603302,98.95328742,21.747364,18.128973
2.753626038,98.27914289,21.983677,17.995115
2.734474542,97.56417764,22.223917,17.857248
2.906838006,96.80877504,22.468119,17.715357
2.980451569,96.01347418,22.716303,17.569431
2.936762219,95.17885558,22.968485,17.41947
2.958307652,94.30550555,23.224678,17.265476
2.958307652,93.39410491,23.484888,17.10746
2.94394403,92.44541157,23.749132,16.945431
2.930178892,91.4601857,24.017408,16.779411
2.879906215,90.43919479,24.28973,16.609411
2.876913793,89.38322381,24.566072,16.435478
2.885891057,88.2930603,24.846441,16.257633
2.899656195,87.16950735,25.130833,16.075926
2.875716825,86.01349293,25.41923,15.890391
2.875118341,84.82600489,25.71162,15.70108
2.864345624,83.60803275,26.007986,15.508053
2.862550171,82.36062547,26.308308,15.311373
2.898459226,81.08491464,26.612577,15.111091
2.991224285,79.78203795,26.920734,14.907307
3.040299994,78.45316088,27.232763,14.700092
3.038504541,77.09956953,27.548628,14.489528
3.104936293,75.72258272,27.868294,14.275707
3.167178655,74.32352636,28.191715,14.05873
3.195905899,72.90384556,28.51885,13.838702
3.344329993,71.46508433,28.849655,13.615726
3.408367808,70.00878978,29.184086,13.389912
3.411360229,68.53654349,29.52206,13.161404
3.413155682,67.05001076,29.863537,12.930314
3.458042001,65.55086932,30.208452,12.696778
3.63818576,64.04082349,30.55674,12.460935
4.203753377,62.52179499,30.908333,12.222926
4.558056054,60.99581185,31.263163,11.982899
4.760942215,59.46490328,31.621151,11.741012
6.169175657,57.93112099,31.982216,11.497422
7.029796009,56.39654856,32.346302,11.252278
7.06929597,54.86327196,32.71328,11.005777
7.399659276,53.33340043,33.083084,10.75808
7.521151579,51.80914626,33.455616,10.509358
7.575015162,50.29275028,33.830791,10.259794
7.582196973,48.78644769,34.2085,10.009574
7.597159079,47.29237691,34.588654,9.758886
7.57621213,45.81259458,34.971138,9.507919
7.579204552,44.34915485,35.355865,9.256858
7.581000004,42.9041384,35.742691,9.005924
7.5887803,41.47969163,36.131519,8.755301
7.588181815,40.0779709,36.52224,8.505193
7.611522701,38.7010891,36.914722,8.255801
7.643840851,37.35079537,37.308853,8.007332
7.733015004,36.02865757,37.70451,7.759989
7.750969532,34.73624072,38.101559,7.513979
7.783287681,33.47503522,38.499882,7.269511
7.781492228,32.24642378,38.899357,7.026779
7.864083055,31.05178079,39.29982,6.786013
7.946673882,29.89241024,39.701149,6.547408
8.102878271,28.76929798,40.103218,6.31117
8.12382522,27.68334,40.505875,6.077501
8.183673645,26.63541172,40.908993,5.846604
8.653483782,25.62602288,41.31242,5.61868
8.765998821,24.65536881,41.716019,5.393928
8.783953348,23.72363432,42.119667,5.172528
8.792930612,22.83088312,42.523178,4.954696
8.818066951,21.97687338,42.926426,4.740612
8.819862404,21.16131582,43.329273,4.530457
8.849786616,20.3838623,43.731567,4.324409
8.866544175,19.6436608,44.133163,4.122649
8.932975927,18.93960354,44.533916,3.925344
9.020354628,18.27057226,44.933681,3.732658
9.099354549,17.63501027,45.332336,3.544743
9.138256025,17.03071718,45.729691,3.361773
9.265134686,16.45544125,46.125622,3.183882
9.285483151,15.90693072,46.519985,3.011209
9.296854351,15.38293385,46.912647,2.843893
9.650558544,14.88119888,47.303467,2.682056
9.947406732,14.39947407,47.692295,2.525815
9.988103661,13.93550765,48.079002,2.375282
10.47945923,13.4870479,48.463463,2.230563
10.96961783,13.05184305,48.845547,2.09174
11.10607224,12.62764135,49.225098,1.958912
11.48910216,12.21219106,49.601997,1.832154
12.38204066,11.80324042,49.97612,1.711531
12.4035861,11.39853769,50.347351,1.597097
12.44009364,10.99583111,50.715565,1.488909
12.49276025,10.59286894,51.080635,1.387005
12.53106324,10.18739942,51.442463,1.291412
12.55380564,9.777170811,51.800941,1.202147
12.59749499,9.359931354,52.15593,1.119236
12.6124571,8.933429304,52.507336,1.042671
12.67350249,8.495412909,52.855064,0.972443
12.76566907,8.043630419,53.199013,0.90854
12.84407051,7.575830085,53.539085,0.850933
13.0116461,7.089760158,53.875183,0.799581
13.02421427,6.583168886,54.207222,0.754443
13.03079759,6.053804519,54.53511,0.715466
13.02780517,5.499415309,54.858791,0.682578
13.04037334,4.917749506,55.178143,0.65571
13.05832787,4.306555358,55.493107,0.634784
13.06251726,3.663581117,55.803616,0.619706
13.09962328,2.986575032,56.1096,0.610374
13.17563078,2.273285354,56.410988,0.606687
13.224108,1.521460332,56.707722,0.608532
13.23308527,0.728848217,56.999748,0.615782
13.23667617,0,57.287014,0.628314
13.53292588,0,57.569447,0.645994
13.59397127,0,57.847008,0.668678
13.56045615,0,58.119659,0.69622
13.566441,0,58.387348,0.728472
13.56045615,0,58.650047,0.765276
13.55746373,0,58.907715,0.80647
13.5586607,0,59.160324,0.851891
13.55985767,0,59.407856,0.901377
13.56045615,0,59.650246,0.954748
13.56404706,0,59.887508,1.011837
13.58499401,0,60.119602,1.072469
13.60833489,0,60.346523,1.136468
13.71666054,0,60.568249,1.203658
13.74957718,0,60.784775,1.273863
13.81361499,0,60.996086,1.346905
13.89381188,0,61.202175,1.42261
13.95485728,0,61.403061,1.500807
13.95425879,0,61.598705,1.581313
13.97400877,0,61.789127,1.663964
13.96622848,0,61.974331,1.748591
13.96981938,0,62.154316,1.835026
13.95844818,0,62.32909,1.923108
13.96024363,0,62.498669,2.012681
13.96503151,0,62.663063,2.103587
13.94707698,0,62.822285,2.19568
13.95425879,0,62.976334,2.288806
13.99375875,0,63.125237,2.38283
14.079342,0,63.269012,2.47761
14.1134556,0,63.407681,2.57302
14.08712229,0,63.54126,2.668934
13.94707698,0,63.669769,2.765228
13.88423613,0,63.793232,2.861789
13.89022098,0,63.911674,2.958511
13.36714574,0,64.025124,3.055292
13.4407593,0,64.133591,3.152023
13.6765621,0,64.237106,3.248623
13.51616832,0,64.335701,3.345003
13.54010769,0,64.429413,3.441082
13.53651678,0,64.51825,3.536785
13.5586607,0,64.602257,3.632049
13.55028192,0,64.681442,3.726804
13.58619098,0,64.755867,3.820999
13.59756218,0,64.825523,3.914576
13.60235005,0,64.890465,4.007489
13.59875915,0,64.950706,4.099694
13.66638787,0,65.006294,4.191156
13.66159999,0,65.057251,4.281845
13.6574106,0,65.1036,4.371729
13.61252428,0,65.145386,4.460784
13.6119258,0,65.182632,4.548998
13.60653944,0,65.21537,4.636344
13.68913027,0,65.243622,4.722812
13.66459241,0,65.267426,4.808395
13.64185001,0,65.286804,4.893088
13.54788798,0,65.301796,4.976887
13.53950921,0,65.312431,5.059791
13.50838802,0,65.318733,5.141803
13.23488072,0,65.32074,5.222929
13.25882009,0,65.318466,5.303175
13.26061554,0,65.311958,5.382544
13.26899432,0,65.301231,5.461051
13.49881228,0,65.286324,5.538703
13.57661523,0,65.267258,5.615515
13.70349389,0,65.244064,5.6915
13.74179688,0,65.216774,5.766671
13.70289541,0,65.18541,5.841042
13.67177422,0,65.150009,5.914631
13.63885759,0,65.110588,5.987447
13.64424395,0,65.067169,6.059506
13.66938029,0,65.019798,6.130826
13.70528934,0,64.968491,6.201419
13.78788017,0,64.913284,6.271302
13.57661523,0,64.854187,6.340486
13.38510027,0,64.791237,6.408984
13.37731997,0,64.724464,6.47681
13.2127368,0,64.653877,6.54398
12.85424474,0,64.579521,6.610496
12.86800988,0,64.501419,6.676371
12.57475259,0,64.419586,6.741616
11.65009443,0,64.334053,6.806237
11.76620037,0,64.244843,6.870241
11.73507919,0,64.151985,6.933634
11.72729889,0,64.055496,6.99642
11.83981393,0,63.955399,7.058607
11.89547297,0,63.85173,7.120188
11.86135937,0,63.744499,7.181169
11.90265478,0,63.633736,7.24155
11.85657149,0,63.519463,7.301327
11.75662462,0,63.401703,7.360501
11.68241257,0,63.280476,7.419065
11.52261728,0,63.155796,7.477015
11.56810208,0,63.027687,7.534349
11.70276104,0,62.896179,7.591053
11.72670041,0,62.761288,7.647121
11.77098824,0,62.623028,7.702545
11.75542765,0,62.481426,7.757315
12.05167736,0,62.336498,7.811419
12.22224537,0,62.188255,7.864846
12.24139687,0,62.036728,7.917583
12.20069994,0,61.881924,7.969616
12.27072259,0,61.723854,8.020936
12.32398769,0,61.562553,8.071521
12.18633631,0,61.398026,8.121358
12.14444242,0,61.230293,8.170433
12.17077572,0,61.059364,8.218729
12.255162,0,60.885258,8.266229
12.27551047,0,60.707985,8.312915
12.27670744,0,60.527569,8.358772
12.27670744,0,60.343998,8.403785
12.30423771,0,60.157314,8.447929
12.35869978,0,59.967522,8.491195
12.35750281,0,59.774635,8.533558
12.42872244,0,59.578663,8.575006
12.43470728,0,59.379623,8.615519
12.41076791,0,59.177521,8.65508
12.37605582,0,58.972378,8.693672
12.30423771,0,58.764187,8.731282
12.22344234,0,58.552986,8.767886
12.13726061,0,58.338779,8.803475
12.13067728,0,58.121582,8.83803
12.08638944,0,57.901398,8.871536
12.07980612,0,57.678253,8.903981
12.07621521,0,57.452145,8.935349
12.07202582,0,57.223099,8.965627
12.13426818,0,56.991127,8.994804
12.1641924,0,56.756233,9.02287
12.2210484,0,56.518459,9.049809
12.21027568,0,56.277794,9.075617
12.17197269,0,56.034264,9.10028
12.0768137,0,55.787888,9.123793
12.02055618,0,55.538677,9.146149
11.99422287,0,55.286655,9.167342
11.97806379,0,55.031837,9.187366
11.90863962,0,54.774227,9.206221
11.87093511,0,54.513874,9.2239
11.88888964,0,54.25079,9.240402
11.30596598,0,53.984985,9.25573
10.97620116,0,53.716496,9.269883
10.97739813,0,53.445335,9.282863
10.95106482,0,53.171528,9.294674
10.92353454,0,52.895103,9.30532
10.93370878,0,52.616085,9.314807
10.98936781,0,52.334484,9.323142
10.9672239,0,52.050354,9.330332
11.01689809,0,51.763714,9.336386
11.04442836,0,51.474594,9.341314
11.04801927,0,51.183014,9.345131
11.0049284,0,50.889019,9.347844
11.03126171,0,50.592632,9.349467
11.07554954,0,50.293888,9.350019
11.4687537,0,49.992798,9.349507
11.49748094,0,49.689434,9.347953
11.48192035,0,49.383808,9.345371
11.38257197,0,49.075966,9.341779
11.36641289,0,48.765934,9.337193
11.33589019,0,48.453747,9.331634
11.34067807,0,48.13945,9.325118
11.36521592,0,47.823071,9.317668
11.37060228,0,47.504639,9.309299
11.43643555,0,47.184216,9.300035
11.33888261,0,46.861832,9.289897
11.4914961,0,46.537521,9.278901
11.49448852,0,46.211319,9.267071
11.24791301,0,45.883274,9.254427
11.16232976,0,45.553417,9.240987
10.98338297,0,45.221786,9.226775
11.0013375,0,44.888435,9.211811
11.02467838,0,44.553371,9.196114
10.99654962,0,44.216679,9.179706
11.00851931,0,43.878376,9.162606
11.00073901,0,43.538498,9.144835
10.87864823,0,43.197094,9.126411
10.82239071,0,42.854198,9.107354
10.72304232,0,42.50985,9.087682
10.7008984,0,42.164097,9.067415
10.8720649,0,41.816948,9.046569
11.05340563,0,41.468487,9.025164
10.80862557,0,41.118736,9.003218
10.74458775,0,40.767731,8.980743
10.57162581,0,40.415516,8.957761
10.57102732,0,40.062122,8.934285
10.61890606,0,39.707592,8.910332
10.55845915,0,39.351967,8.885917
10.57342126,0,38.995281,8.861054
10.56743642,0,38.637554,8.835758
10.39447447,0,38.27887,8.810043
10.30829274,0,37.919235,8.783925
10.30410335,0,37.558693,8.757414
10.23946705,0,37.197289,8.730526
10.22869433,0,36.835045,8.703273
10.23048978,0,36.472012,8.675667
10.25383067,0,36.108219,8.647721
10.22809585,0,35.74369,8.619446
10.17483075,0,35.378498,8.590857
10.09642931,0,35.012661,8.561964
10.10480809,0,34.646217,8.532781
10.04615663,0,34.279194,8.503319
10.17782317,0,33.911644,8.473589
9.848058346,0,33.543594,8.443604
9.58532376,0,33.175083,8.413377
9.460839036,0,32.806133,8.382917
9.447672383,0,32.43681,8.352241
9.360892166,0,32.067146,8.32136
9.299846773,0,31.697168,8.290284
9.080203053,0,31.326918,8.259028
9.16997569,0,30.956432,8.227606
9.137059056,0,30.585752,8.19603
9.064043978,0,30.214911,8.164315
9.089778801,0,29.843948,8.132473
9.105937875,0,29.472889,8.100516
9.118506045,0,29.101805,8.068464
9.090377285,0,28.730721,8.03633
9.014369785,0,28.359673,8.004128
9.022748565,0,27.988703,7.971871
8.896468388,0,27.617851,7.939578
8.850983585,0,27.24716,7.907263
8.743256419,0,26.876652,7.874939
8.842006321,0,26.50642,7.842629
8.851582069,0,26.13644,7.81034
8.861157817,0,25.766823,7.778097
8.967089529,0,25.397533,7.745909
8.966491045,0,25.028666,7.713793
8.960506202,0,24.660288,7.681771
8.960506202,0,24.292376,7.649852
8.976665277,0,23.925047,7.61806
9.002998584,0,23.558275,7.586402
8.962900139,0,23.192177,7.554904
9.110725749,0,22.826725,7.523572
10.33462604,0,22.462042,7.49243
10.41781535,0,22.098099,7.461486
10.68414084,0,21.734982,7.43076
10.76314077,0,21.372778,7.400269
10.79725437,0,21.011461,7.370022
10.82777706,0,20.651155,7.340039
10.87445884,0,20.291836,7.310328
10.94208756,0,19.93363,7.280911
10.98398145,0,19.576517,7.251793
11.02886777,0,19.220619,7.222995
11.08751923,0,18.865919,7.194523
11.10547376,0,18.512512,7.166393
11.10307982,0,18.160484,7.13862
11.12223132,0,17.809824,7.111212
11.12881464,0,17.460657,7.084184
11.14497372,0,17.112972,7.057541
11.10667073,0,16.766905,7.031303
11.13839039,0,16.42244,7.005472
11.08273136,0,16.07971,6.980067
11.21978425,0,15.738711,6.955091
11.34127655,0,15.399543,6.930557
11.39514013,0,15.062306,6.906479
11.36102653,0,14.726998,6.88286
11.39095074,0,14.393759,6.859716
11.0432314,0,14.062589,6.837051
11.04861775,0,13.73363,6.814881
11.08332984,0,13.406886,6.793209
11.22576909,0,13.082467,6.772048
11.22756454,0,12.760486,6.75141
11.26048118,0,12.44095,6.7313
11.26048118,0,12.124007,6.711732
11.23115545,0,11.809674,6.692714
11.27544328,0,11.498099,6.674257
11.19105701,0,11.189301,6.65637
11.1683146,0,10.883429,6.639066
10.99176175,0,10.580509,6.622352
10.97201177,0,10.280662,6.60624
10.93909514,0,9.984007,6.590744
10.9480724,0,9.690575,6.57587
10.96064057,0,9.400518,6.561632
10.90917092,0,9.11387,6.548039
11.12462525,0,8.830786,6.535104
11.31554173,0,8.551298,6.522835
11.33529171,0,8.275565,6.511245
11.31015537,0,8.003624,6.500343
11.31494324,0,7.735598,6.490139
11.44481433,0,7.471613,6.480644
11.59084448,0,7.211711,6.471867
12.05526826,0,6.956042,6.463815
11.87392754,0,6.704648,6.456496
11.7231095,0,6.457678,6.449919
11.75482917,0,6.215174,6.444087
11.77577612,0,5.977257,6.439007
11.77338218,0,5.744042,6.434684
11.77098824,0,5.515573,6.43112
11.74405645,0,5.291984,6.428315
11.68420803,0,5.073318,6.426271
11.70874588,0,4.859707,6.424985
11.69737468,0,4.651186,6.424453
11.72251102,0,4.447878,6.424669
11.78834429,0,4.249823,6.425629
11.85357907,0,4.057112,6.427319
11.93078354,0,3.869836,6.429729
12.00858649,0,3.688026,6.432844
12.07860915,0,3.511782,6.436647
12.95239616,0,3.341125,6.441119
13.06730513,0,3.176148,6.446238
13.06311574,0,3.01687,6.45198
13.08466117,0,2.863366,6.458314
13.08705511,0,2.715647,6.46521
13.22111558,0,2.573769,6.472638
13.15109293,0,2.437776,6.480556
13.17024442,0,2.307663,6.488925
13.17084291,0,2.183482,6.497703
13.16665352,0,2.065224,6.506844
13.16904745,0,1.952918,6.516295
13.18460804,0,1.846548,6.526007
13.21213832,0,1.746127,6.535923
13.33363062,0,1.651653,6.545983
13.3078958,0,1.563093,6.556124
13.31807003,0,1.480448,6.566282
13.48923653,0,1.403675,6.576391
14.50247036,0,1.332756,6.586375
16.16685507,0,1.267641,6.596165
16.40924119,0,1.208303,6.605682
16.74020298,0,1.154676,6.61485
16.82937713,0,1.106713,6.623587
16.8838392,0,1.06436,6.63181
17.07415719,0,1.02754,6.639435
17.13041471,0,0.996189,6.646374
17.1268238,0,0.970225,6.652543
17.11066473,0,0.949574,6.657851
17.12622532,0,0.934141,6.66221
